Year,Team,Rank,Name,Pos,WAR,oWAR,dWAR,G,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,url,player_id
2020,NC,3,나성범,20  DH,5.21,5.81,-0.60,130,584,582,525,115,170,37,2,34,313,112,3,1,49,9,2,148,6,0,1,0.324,0.390,0.596,0.986,0.058,146.4,/player/?m=playerinfo&p_no=11162,11162
2020,NC,4,노진혁,20  SS,4.59,2.83,1.76,132,484,480,427,70,117,22,3,20,205,82,0,4,49,5,3,106,8,3,0,0.274,0.356,0.480,0.836,0.015,114.0,/player/?m=playerinfo&p_no=11165,11165
2020,NC,5,알테어,20  CF,3.22,4.27,-1.05,136,546,544,482,90,134,20,7,31,261,108,22,3,46,12,3,149,10,0,6,0.278,0.352,0.541,0.893,0.029,124.5,/player/?m=playerinfo&p_no=14599,14599
2020,NC,6,박석민,20  3B,3.10,4.21,-1.11,123,448,444,356,58,109,15,0,14,166,63,0,1,75,10,2,62,11,2,4,0.306,0.436,0.466,0.902,0.054,143.2,/player/?m=playerinfo&p_no=10322,10322
2020,NC,7,권희동,20  RF,2.75,2.45,0.30,123,426,420,346,67,90,16,0,12,142,50,3,0,58,11,0,72,6,6,5,0.260,0.379,0.410,0.789,0.010,110.1,/player/?m=playerinfo&p_no=11172,11172
2020,NC,8,이명기,20  LF,2.58,2.88,-0.29,136,540,535,477,82,146,18,3,2,176,45,12,7,50,4,0,78,6,5,4,0.306,0.374,0.369,0.743,0.007,108.2,/player/?m=playerinfo&p_no=10119,10119
2020,NC,9,강진성,20  1B,1.78,2.23,-0.45,121,432,430,395,53,122,25,0,12,183,70,9,1,20,9,0,46,11,2,6,0.309,0.351,0.463,0.814,0.001,103.7,/player/?m=playerinfo&p_no=11148,11148
2020,KT,1,로하스,20  RF,9.40,9.16,0.24,142,628,625,550,116,192,39,1,47,374,135,0,1,65,5,5,132,11,0,8,0.349,0.417,0.680,1.097,0.111,187.2,/player/?m=playerinfo&p_no=12995,12995
2020,KT,2,강백호,20  1B,5.81,6.00,-0.20,129,574,568,500,95,165,36,1,23,272,89,7,2,66,5,9,93,7,0,3,0.330,0.411,0.544,0.955,0.065,151.5,/player/?m=playerinfo&p_no=13168,13168
2020,KT,3,황재균,20  3B,5.70,4.78,0.92,134,600,597,541,108,169,35,5,21,277,97,11,6,47,5,0,98,12,3,4,0.312,0.370,0.512,0.882,0.036,130.0,/player/?m=playerinfo&p_no=10407,10407
2020,KT,4,배정대,20  CF,4.87,3.69,1.18,144,615,610,533,88,154,25,3,13,224,65,22,13,68,5,0,142,9,5,4,0.289,0.372,0.420,0.792,0.016,114.8,/player/?m=playerinfo&p_no=11212,11212
2020,KT,5,장성우,20  C,3.65,1.61,2.03,130,455,445,400,39,111,15,0,13,165,79,0,0,38,1,0,64,15,10,6,0.278,0.337,0.413,0.750,-0.011,94.3,/player/?m=playerinfo&p_no=10235,10235
2020,KT,6,박경수,20  2B,2.90,2.52,0.39,119,391,387,324,33,91,17,0,13,147,59,0,1,48,9,2,96,14,3,7,0.281,0.381,0.454,0.835,0.024,120.5,/player/?m=playerinfo&p_no=10469,10469
2020,KT,7,조용호,20  LF,2.68,2.67,0.01,132,482,477,409,73,121,15,0,0,136,32,12,3,64,2,1,83,6,5,2,0.296,0.392,0.333,0.725,0.007,107.7,/player/?m=playerinfo&p_no=12943,12943
2020,KT,8,유한준,20  RF,1.09,1.77,-0.68,119,428,427,386,48,108,17,0,11,158,64,0,0,40,0,2,51,9,1,1,0.280,0.347,0.409,0.756,-0.005,99.1,/player/?m=playerinfo&p_no=10627,10627
2020,KT,9,심우준,20  SS,0.57,-0.53,1.10,144,535,519,476,58,112,16,3,3,143,51,35,11,37,2,0,98,7,16,4,0.235,0.291,0.300,0.591,-0.070,51.1,/player/?m=playerinfo&p_no=11334,11334
2021,삼성,1,구자욱,21  RF,5.56,5.20,0.36,139,610,609,543,107,166,30,10,22,282,88,27,4,48,6,3,98,9,1,12,0.306,0.361,0.519,0.880,0.031,129.0,/player/?m=playerinfo&p_no=10892,10892
2021,삼성,2,박해민,21  CF,4.19,3.21,0.98,127,542,532,454,78,132,22,1,5,171,54,36,15,69,3,2,82,3,9,7,0.291,0.383,0.377,0.760,0.012,112.7,/player/?m=playerinfo&p_no=11190,11190
2021,삼성,3,강민호,21  C,3.91,3.22,0.69,123,462,460,406,55,118,22,0,18,194,67,0,0,45,4,4,53,18,0,7,0.291,0.361,0.478,0.839,0.020,120.0,/player/?m=playerinfo&p_no=10232,10232
2021,삼성,4,피렐라,21  LF,3.10,4.44,-1.34,140,621,619,553,102,158,25,2,29,274,97,9,6,57,8,2,89,8,0,3,0.286,0.359,0.495,0.854,0.026,124.2,/player/?m=playerinfo&p_no=14757,14757
2021,삼성,5,오재일,21  1B,2.88,3.08,-0.19,120,484,478,418,64,119,20,0,25,214,97,1,0,58,0,8,106,5,0,8,0.285,0.366,0.512,0.878,0.018,117.9,/player/?m=playerinfo&p_no=10400,10400
2021,삼성,6,김지찬,21  2B,1.23,0.61,0.62,120,336,326,296,50,81,6,0,1,90,26,23,4,27,0,0,31,0,10,3,0.274,0.331,0.304,0.635,-0.038,73.1,/player/?m=playerinfo&p_no=14618,14618
2021,삼성,7,김헌곤,21  LF,1.08,1.69,-0.61,118,364,361,317,38,89,8,2,4,113,27,5,4,34,5,0,46,9,3,5,0.281,0.355,0.356,0.711,0.000,103.4,/player/?m=playerinfo&p_no=10640,10640
2021,삼성,8,이원석,21  3B,1.01,1.42,-0.42,131,480,478,399,40,92,19,0,9,138,59,1,0,60,11,2,80,11,2,8,0.231,0.341,0.346,0.687,-0.017,89.5,/player/?m=playerinfo&p_no=10180,10180
2021,삼성,9,김상수,21  2B,0.28,0.54,-0.26,132,496,488,429,46,101,17,1,3,129,42,4,2,52,3,0,51,14,8,4,0.235,0.320,0.301,0.621,-0.037,74.1,/player/?m=playerinfo&p_no=10320,10320
2021,KIA,1,최원준,21  CF,3.60,3.94,-0.34,143,668,664,589,82,174,21,6,4,219,44,40,13,61,11,0,68,7,4,3,0.295,0.370,0.372,0.742,0.008,110.0,/player/?m=playerinfo&p_no=12534,12534
2021,KIA,2,김선빈,21  2B,2.70,3.43,-0.73,130,564,561,501,55,154,32,0,5,201,67,0,0,56,1,2,39,19,1,5,0.307,0.375,0.401,0.776,0.015,115.8,/player/?m=playerinfo&p_no=10008,10008
2021,KIA,3,류지혁,21  SS,2.01,1.65,0.35,92,327,324,273,37,76,8,0,2,90,34,0,0,42,7,1,46,7,2,3,0.278,0.385,0.330,0.715,0.003,105.7,/player/?m=playerinfo&p_no=10894,10894
2021,KIA,4,박찬호,21  SS,1.87,0.89,0.98,131,483,475,418,51,103,15,5,1,131,59,9,4,54,0,0,73,11,8,3,0.246,0.331,0.313,0.644,-0.030,79.4,/player/?m=playerinfo&p_no=11261,11261
2021,KIA,5,최형우,21  DH,1.51,2.43,-0.92,104,446,439,373,52,87,15,1,12,140,55,0,0,67,4,10,67,9,0,2,0.233,0.354,0.375,0.729,0.010,111.1,/player/?m=playerinfo&p_no=10344,10344
2021,KIA,6,김태진,21  3B,0.50,0.55,-0.05,99,414,408,381,43,105,12,5,1,130,36,8,5,23,0,1,64,7,6,4,0.276,0.314,0.341,0.655,-0.034,76.0,/player/?m=playerinfo&p_no=11244,11244
2021,KIA,7,터커,21  RF,0.35,1.46,-1.12,127,539,539,468,42,111,24,1,9,164,59,0,0,61,8,1,66,12,0,2,0.237,0.334,0.350,0.684,-0.019,88.1,/player/?m=playerinfo&p_no=14224,14224
2021,롯데,1,마차도,21  SS,4.24,2.26,1.99,134,539,535,466,83,130,21,1,5,168,58,8,5,58,4,1,65,9,4,7,0.279,0.359,0.361,0.720,-0.006,98.5,/player/?m=playerinfo&p_no=14629,14629
2021,롯데,2,전준우,21  LF,3.84,5.27,-1.43,144,619,618,552,88,192,46,0,7,259,92,6,3,53,5,0,71,10,1,8,0.348,0.405,0.469,0.874,0.038,134.4,/player/?m=playerinfo&p_no=10266,10266
2021,롯데,3,정훈,21  1B,3.11,3.75,-0.64,135,561,553,486,70,142,27,1,14,213,79,8,1,68,3,8,89,6,1,3,0.292,0.380,0.438,0.818,0.021,120.4,/player/?m=playerinfo&p_no=10253,10253
2021,롯데,4,안치홍,21  2B,2.94,3.67,-0.73,119,490,484,421,58,129,30,2,10,193,82,3,6,52,3,2,58,10,5,9,0.306,0.379,0.458,0.837,0.031,128.3,/player/?m=playerinfo&p_no=10014,10014
2021,롯데,5,한동희,21  3B,2.87,3.10,-0.23,129,496,494,424,54,113,24,0,17,188,69,0,1,61,6,1,95,21,1,4,0.267,0.364,0.443,0.807,0.019,118.5,/player/?m=playerinfo&p_no=13145,13145
2021,롯데,6,손아섭,21  RF,2.73,3.89,-1.15,139,610,605,542,88,173,29,2,3,215,58,11,6,61,3,3,67,15,3,1,0.319,0.390,0.397,0.787,0.016,116.6,/player/?m=playerinfo&p_no=10261,10261
2021,롯데,7,이대호,21  DH,0.88,2.32,-1.44,114,465,463,420,39,120,11,0,19,188,81,0,0,34,5,3,50,12,0,6,0.286,0.342,0.448,0.790,0.005,107.9,/player/?m=playerinfo&p_no=10251,10251
2021,LG,1,홍창기,21  CF,6.75,7.31,-0.56,144,651,647,524,103,172,26,2,4,214,52,23,8,109,16,4,95,6,0,2,0.328,0.456,0.408,0.864,0.062,153.6,/player/?m=playerinfo&p_no=12546,12546
2021,LG,2,오지환,21  SS,4.45,1.74,2.71,134,532,528,464,62,118,19,2,8,165,57,12,6,54,5,0,82,11,4,5,0.254,0.335,0.356,0.691,-0.014,91.9,/player/?m=playerinfo&p_no=10475,10475
2021,LG,3,김현수,21  LF,3.91,4.79,-0.88,140,595,592,506,70,144,23,1,17,220,96,3,0,77,3,5,42,7,0,9,0.285,0.376,0.435,0.811,0.035,131.4,/player/?m=playerinfo&p_no=10187,10187
2021,LG,4,채은성,21  RF,2.71,3.61,-0.90,110,448,446,387,59,107,20,0,16,175,82,4,2,38,16,2,80,9,0,7,0.276,0.359,0.452,0.811,0.033,129.9,/player/?m=playerinfo&p_no=11215,11215
2021,LG,5,김민성,21  3B,2.71,1.37,1.34,121,426,415,360,35,80,22,0,8,126,39,3,3,42,8,2,73,7,11,5,0.222,0.313,0.350,0.663,-0.013,92.8,/player/?m=playerinfo&p_no=10238,10238
2021,LG,6,유강남,21  C,2.43,1.92,0.51,130,441,437,397,39,100,16,0,11,149,60,2,0,25,14,1,75,11,3,2,0.252,0.317,0.375,0.692,-0.003,101.3,/player/?m=playerinfo&p_no=10753,10753
2021,LG,7,문보경,21  2B,1.78,1.46,0.31,107,329,326,278,37,64,11,1,8,101,39,3,1,46,0,1,64,5,3,2,0.230,0.337,0.363,0.700,-0.004,100.6,/player/?m=playerinfo&p_no=14137,14137
2021,두산,1,박건우,21  RF,4.95,5.74,-0.79,126,525,523,458,82,149,31,2,6,202,63,13,0,50,11,2,72,16,0,6,0.325,0.400,0.441,0.841,0.058,150.4,/player/?m=playerinfo&p_no=10189,10189
2021,두산,2,김재환,21  LF,4.77,6.22,-1.44,137,566,564,475,86,130,23,2,27,238,102,2,3,81,5,3,127,9,0,5,0.274,0.382,0.501,0.883,0.065,156.2,/player/?m=playerinfo&p_no=10643,10643
2021,두산,3,김인태,21  LF,3.42,2.28,1.14,133,418,413,344,51,89,15,1,8,130,46,0,2,62,3,0,67,10,5,4,0.259,0.373,0.378,0.751,0.009,110.5,/player/?m=playerinfo&p_no=11098,11098
2021,두산,4,페르난데스,21  1B,3.09,5.48,-2.39,141,617,614,540,73,170,24,0,15,239,81,0,2,65,6,3,35,25,0,6,0.315,0.391,0.443,0.834,0.044,139.2,/player/?m=playerinfo&p_no=13927,13927
2021,두산,5,강승호,21  SS,2.81,1.16,1.65,113,340,331,301,47,72,16,2,7,113,37,8,2,22,6,1,78,8,8,3,0.239,0.301,0.375,0.676,-0.019,88.3,/player/?m=playerinfo&p_no=11087,11087
2021,두산,6,박계범,21  SS,2.75,2.20,0.55,118,385,378,322,44,86,12,1,5,115,46,4,3,44,9,0,68,8,7,3,0.267,0.368,0.357,0.725,0.009,110.6,/player/?m=playerinfo&p_no=11198,11198
2021,두산,7,양석환,21  3B,2.38,4.22,-1.83,133,546,545,488,66,133,22,0,28,239,96,2,3,42,9,2,136,10,0,7,0.273,0.337,0.490,0.827,0.032,129.6,/player/?m=playerinfo&p_no=11213,11213
2021,두산,8,정수빈,21  CF,1.43,1.42,0.01,104,351,347,313,50,81,19,4,3,117,37,12,7,29,3,1,50,7,4,2,0.259,0.326,0.374,0.700,-0.010,95.6,/player/?m=playerinfo&p_no=10195,10195
2021,두산,9,허경민,21  3B,-1.19,1.76,-2.96,136,518,515,468,61,130,24,1,5,171,59,5,7,36,8,1,35,21,3,3,0.278,0.338,0.365,0.703,-0.011,94.6,/player/?m=playerinfo&p_no=10184,10184
2021,한화,1,최재훈,21  C,4.84,3.53,1.31,116,467,461,375,52,103,21,0,7,145,44,3,2,72,12,2,68,16,5,3,0.275,0.405,0.387,0.792,0.028,126.3,/player/?m=playerinfo&p_no=10170,10170
2021,한화,2,정은원,21  2B,4.46,4.71,-0.25,139,608,604,495,85,140,22,5,6,190,39,19,11,105,1,1,105,9,4,3,0.283,0.407,0.384,0.791,0.031,128.6,/player/?m=playerinfo&p_no=13137,13137
2021,한화,3,노시환,21  3B,4.21,3.76,0.46,107,458,451,380,56,103,18,1,18,177,84,5,2,73,1,9,107,15,0,4,0.271,0.386,0.466,0.852,0.035,131.0,/player/?m=playerinfo&p_no=14125,14125
2021,한화,4,하주석,21  SS,3.17,2.72,0.46,138,594,589,525,84,143,27,3,10,206,68,23,6,51,10,1,135,9,5,3,0.272,0.346,0.392,0.738,-0.004,100.0,/player/?m=playerinfo&p_no=10913,10913
2021,한화,5,장운호,21  CF,0.92,0.08,0.85,103,338,331,285,36,67,10,0,0,77,28,3,6,36,7,0,77,7,7,3,0.235,0.332,0.270,0.602,-0.043,69.4,/player/?m=playerinfo&p_no=11122,11122
2021,SK_SSG,1,최정,21  3B,7.04,6.55,0.50,134,555,552,436,92,121,17,1,35,245,100,8,6,84,22,3,102,9,1,12,0.278,0.410,0.562,0.972,0.070,159.8,/player/?m=playerinfo&p_no=10106,10106
2021,SK_SSG,2,박성한,21  SS,4.91,3.35,1.56,135,471,459,407,53,123,21,1,4,158,44,12,5,49,1,0,73,1,12,2,0.302,0.377,0.388,0.765,0.022,120.6,/player/?m=playerinfo&p_no=12922,12922
2021,SK_SSG,3,추신수,21  RF,3.99,5.33,-1.34,137,580,578,461,84,122,19,2,21,208,69,25,9,103,12,4,123,8,0,4,0.265,0.409,0.451,0.860,0.045,139.8,/player/?m=playerinfo&p_no=14888,14888
2021,SK_SSG,4,한유섬,21  RF,3.88,4.37,-0.49,135,519,517,442,71,123,18,1,31,236,95,1,0,60,10,4,96,11,1,6,0.278,0.373,0.534,0.907,0.036,133.0,/player/?m=playerinfo&p_no=10815,10815
2021,SK_SSG,5,최지훈,21  RF,2.84,1.89,0.95,136,534,526,461,75,121,19,6,5,167,45,26,6,51,8,0,71,6,8,6,0.262,0.342,0.362,0.704,-0.017,89.5,/player/?m=playerinfo&p_no=14587,14587
2021,SK_SSG,6,최주환,21  2B,2.52,2.29,0.23,116,470,468,406,50,104,16,0,18,174,67,2,1,53,9,4,84,7,0,2,0.256,0.353,0.429,0.782,0.002,105.2,/player/?m=playerinfo&p_no=10182,10182
2021,SK_SSG,7,로맥,21  1B,1.46,2.23,-0.77,107,421,421,355,55,80,11,0,20,151,52,1,0,59,4,1,83,9,0,3,0.225,0.340,0.425,0.765,0.005,107.4,/player/?m=playerinfo&p_no=12991,12991
2021,SK_SSG,8,이재원,21  C,1.38,1.06,0.32,107,313,306,271,29,76,13,0,3,98,30,0,2,29,5,4,47,14,6,2,0.280,0.358,0.362,0.720,-0.010,95.6,/player/?m=playerinfo&p_no=10082,10082
2021,넥센_키움,1,이정후,21  RF,6.75,6.75,0.00,123,544,543,464,78,167,42,6,7,242,84,10,3,62,9,1,37,8,0,9,0.360,0.438,0.522,0.960,0.076,164.9,/player/?m=playerinfo&p_no=12906,12906
2021,넥센_키움,2,이용규,21  CF,3.98,3.76,0.21,133,547,539,459,88,136,16,8,1,171,43,17,2,71,5,2,46,5,6,6,0.296,0.392,0.373,0.765,0.017,117.0,/player/?m=playerinfo&p_no=10035,10035
2021,넥센_키움,3,김혜성,21  2B,3.83,3.54,0.30,144,635,633,559,99,170,20,3,3,205,66,46,4,65,1,3,97,8,0,10,0.304,0.372,0.367,0.739,-0.001,102.3,/player/?m=playerinfo&p_no=12905,12905
2021,넥센_키움,4,박동원,21  C,3.14,3.28,-0.14,131,481,476,413,61,103,21,0,22,190,83,2,0,53,7,0,114,12,5,3,0.249,0.342,0.460,0.802,0.021,120.2,/player/?m=playerinfo&p_no=10387,10387
2021,넥센_키움,5,서건창,21  2B,2.09,1.63,0.46,76,333,330,278,45,72,12,1,4,98,28,6,4,45,6,2,44,9,1,3,0.259,0.370,0.353,0.723,0.001,104.2,/player/?m=playerinfo&p_no=10855,10855
2021,넥센_키움,6,박병호,21  1B,1.02,1.85,-0.83,118,477,475,409,48,93,23,0,20,176,76,0,1,47,14,3,141,9,0,7,0.227,0.323,0.430,0.753,-0.007,97.8,/player/?m=playerinfo&p_no=10470,10470
2021,NC,1,알테어,21  CF,5.81,5.10,0.71,143,565,564,492,83,134,19,2,32,253,84,20,5,57,11,2,156,6,0,5,0.272,0.358,0.514,0.872,0.040,136.1,/player/?m=playerinfo&p_no=14599,14599
2021,NC,2,양의지,21  C,5.51,6.76,-1.25,141,570,566,480,81,156,29,2,30,279,111,2,1,69,11,5,60,12,0,10,0.325,0.414,0.581,0.995,0.074,163.0,/player/?m=playerinfo&p_no=10165,10165
2021,NC,3,나성범,21  DH,3.41,4.19,-0.78,144,623,621,570,96,160,29,1,33,290,101,1,2,38,11,2,155,5,0,4,0.281,0.335,0.509,0.844,0.020,119.9,/player/?m=playerinfo&p_no=11162,11162
2021,NC,4,노진혁,21  SS,3.09,2.56,0.54,107,384,380,330,41,95,22,0,8,141,58,1,1,42,5,0,90,3,4,3,0.288,0.374,0.427,0.801,0.020,119.6,/player/?m=playerinfo&p_no=11165,11165
2021,NC,5,박준영,21  SS,0.54,0.41,0.13,111,315,312,273,37,57,7,2,8,92,31,4,3,27,10,0,92,9,3,2,0.209,0.301,0.337,0.638,-0.035,75.2,/player/?m=playerinfo&p_no=12522,12522
2021,NC,6,강진성,21  1B,-0.67,1.46,-2.12,124,462,456,406,49,101,20,0,7,142,38,9,3,36,14,2,68,12,4,2,0.249,0.330,0.350,0.680,-0.016,90.3,/player/?m=playerinfo&p_no=11148,11148
2021,KT,1,강백호,21  1B,7.26,7.67,-0.41,142,627,620,516,76,179,40,1,16,269,102,10,5,103,0,10,85,7,0,8,0.347,0.450,0.521,0.971,0.076,164.7,/player/?m=playerinfo&p_no=13168,13168
2021,KT,2,심우준,21  SS,3.54,1.62,1.92,139,460,449,407,61,109,20,2,6,151,48,16,6,32,4,0,65,2,10,6,0.268,0.323,0.371,0.694,-0.016,90.5,/player/?m=playerinfo&p_no=11334,11334
2021,KT,3,배정대,21  CF,3.07,2.54,0.53,144,595,590,510,85,132,23,1,12,193,68,19,7,65,12,2,132,9,3,5,0.259,0.353,0.378,0.731,-0.006,98.9,/player/?m=playerinfo&p_no=11212,11212
2021,KT,4,황재균,21  3B,2.93,2.53,0.40,117,507,505,453,74,132,16,2,10,182,56,11,4,46,3,1,92,11,1,4,0.291,0.358,0.402,0.760,0.000,103.4,/player/?m=playerinfo&p_no=10407,10407
2021,KT,5,장성우,21  C,2.56,1.48,1.08,127,460,450,385,46,89,13,0,14,144,63,1,2,60,3,3,69,16,9,3,0.231,0.337,0.374,0.711,-0.012,94.1,/player/?m=playerinfo&p_no=10235,10235
2021,KT,6,유한준,21  RF,1.70,2.74,-1.04,104,337,336,282,30,87,16,0,5,118,42,1,0,44,7,5,34,12,0,4,0.309,0.409,0.418,0.827,0.036,132.5,/player/?m=playerinfo&p_no=10627,10627
2021,KT,7,조용호,21  LF,-0.62,0.70,-1.32,138,515,510,428,71,101,14,1,0,117,48,12,9,74,3,0,85,8,5,5,0.236,0.349,0.273,0.622,-0.035,74.9,/player/?m=playerinfo&p_no=12943,12943
2022,삼성,1,피렐라,22  LF,6.23,7.79,-1.57,141,630,619,561,102,192,33,4,28,317,109,15,5,55,12,12,81,19,0,2,0.342,0.411,0.565,0.976,0.073,164.9,/player/?m=playerinfo&p_no=14757,14757
2022,삼성,2,김지찬,22  2B,3.79,2.29,1.51,113,429,410,361,62,101,7,6,0,120,25,25,4,45,2,0,64,2,19,2,0.280,0.361,0.332,0.693,-0.002,101.6,/player/?m=playerinfo&p_no=14618,14618
2022,삼성,3,김현준,22  CF,2.53,2.50,0.03,118,422,414,363,57,100,19,4,0,127,22,6,3,45,6,0,80,1,8,0,0.275,0.365,0.350,0.715,0.012,112.8,/player/?m=playerinfo&p_no=14867,14867
2022,삼성,4,오재일,22  1B,2.42,3.27,-0.85,135,536,529,470,57,126,42,0,21,231,94,2,1,57,2,8,133,7,0,7,0.268,0.345,0.491,0.836,0.014,114.8,/player/?m=playerinfo&p_no=10400,10400
2022,삼성,5,이원석,22  3B,1.69,2.18,-0.49,88,335,332,288,31,77,13,0,10,120,60,0,0,33,5,2,70,7,3,6,0.267,0.346,0.417,0.763,0.021,120.5,/player/?m=playerinfo&p_no=10180,10180
2022,삼성,6,구자욱,22  RF,0.91,2.09,-1.18,99,442,440,409,69,120,23,3,5,164,38,11,1,27,3,2,84,7,1,2,0.293,0.340,0.401,0.741,-0.003,100.7,/player/?m=playerinfo&p_no=10892,10892
2022,삼성,7,강민호,22  C,0.51,1.46,-0.95,130,444,441,396,38,102,19,1,13,162,66,0,0,41,3,4,58,21,1,3,0.258,0.330,0.409,0.739,-0.013,92.3,/player/?m=playerinfo&p_no=10232,10232
2022,KIA,1,나성범,22  RF,7.80,7.66,0.14,144,649,643,563,92,180,39,2,21,286,97,6,1,64,17,6,137,7,0,5,0.320,0.402,0.508,0.910,0.068,160.8,/player/?m=playerinfo&p_no=11162,11162
2022,KIA,2,소크라테스,22  CF,4.54,4.75,-0.21,127,554,551,514,83,160,29,7,17,254,77,12,7,34,2,4,81,11,0,4,0.311,0.354,0.494,0.848,0.038,135.7,/player/?m=playerinfo&p_no=14996,14996
2022,KIA,3,박찬호,22  SS,4.10,2.73,1.37,130,566,558,493,81,134,22,0,4,168,45,42,8,57,1,0,67,9,8,7,0.272,0.344,0.341,0.685,-0.005,98.7,/player/?m=playerinfo&p_no=11261,11261
2022,KIA,4,박동원,22  C,4.00,2.84,1.17,112,407,397,352,51,86,18,0,17,155,53,1,0,38,9,4,87,9,7,1,0.244,0.333,0.440,0.773,0.023,121.8,/player/?m=playerinfo&p_no=10387,10387
2022,KIA,5,김선빈,22  2B,3.35,3.42,-0.06,140,587,579,505,51,145,23,0,3,177,61,13,2,65,6,0,47,14,7,3,0.287,0.373,0.350,0.723,0.010,111.7,/player/?m=playerinfo&p_no=10008,10008
2022,KIA,6,최형우,22  DH,3.30,4.12,-0.82,132,530,526,454,55,120,27,1,14,191,71,1,0,73,1,5,92,9,0,2,0.264,0.366,0.421,0.787,0.030,129.0,/player/?m=playerinfo&p_no=10344,10344
2022,KIA,7,이창진,22  LF,2.47,2.89,-0.41,111,404,393,346,56,104,14,0,7,139,48,3,5,41,2,0,63,7,11,4,0.301,0.374,0.402,0.776,0.027,125.5,/player/?m=playerinfo&p_no=11233,11233
2022,KIA,8,류지혁,22  3B,2.19,2.71,-0.52,127,477,469,405,55,111,19,2,2,140,48,8,4,56,6,0,83,6,8,2,0.274,0.369,0.346,0.715,0.009,110.2,/player/?m=playerinfo&p_no=10894,10894
2022,KIA,9,황대인,22  1B,-0.10,1.56,-1.66,129,524,523,476,40,122,27,0,14,191,91,0,0,36,7,2,92,20,0,5,0.256,0.315,0.401,0.716,-0.016,89.1,/player/?m=playerinfo&p_no=11306,11306
2022,롯데,1,이대호,22  DH,3.68,5.72,-2.04,142,591,585,540,53,179,23,0,23,271,101,0,0,43,2,7,56,26,0,6,0.331,0.379,0.502,0.881,0.052,146.9,/player/?m=playerinfo&p_no=10251,10251
2022,롯데,2,안치홍,22  2B,2.87,4.33,-1.46,132,562,550,493,71,140,27,3,14,215,58,7,2,51,5,4,52,13,8,5,0.284,0.354,0.436,0.790,0.031,128.8,/player/?m=playerinfo&p_no=10014,10014
2022,롯데,3,한동희,22  3B,2.14,3.38,-1.23,129,499,497,456,43,140,27,0,14,209,65,0,0,33,6,2,64,15,0,4,0.307,0.359,0.458,0.817,0.021,120.9,/player/?m=playerinfo&p_no=13145,13145
2022,롯데,4,전준우,22  LF,1.55,3.75,-2.20,120,517,516,470,73,143,31,1,11,209,68,6,3,35,3,1,73,14,0,9,0.304,0.350,0.445,0.795,0.024,123.9,/player/?m=playerinfo&p_no=10266,10266
2022,롯데,5,피터스,22  CF,1.46,1.62,-0.15,85,354,354,316,32,72,16,0,13,127,48,7,4,26,8,1,77,5,0,4,0.228,0.299,0.402,0.701,-0.001,101.8,/player/?m=playerinfo&p_no=15009,15009
2022,롯데,6,정훈,22  1B,-0.04,0.32,-0.36,91,340,334,294,39,72,8,0,3,89,32,4,1,32,2,0,66,6,6,6,0.245,0.317,0.303,0.620,-0.040,69.7,/player/?m=playerinfo&p_no=10253,10253
2022,롯데,7,황성빈,22  CF,-0.08,1.13,-1.21,102,353,346,320,62,94,12,4,1,117,16,10,12,22,2,0,55,2,7,2,0.294,0.341,0.366,0.707,-0.011,93.3,/player/?m=playerinfo&p_no=14642,14642
2022,LG,1,오지환,22  SS,6.99,4.87,2.12,142,569,565,494,75,133,16,4,25,232,87,20,7,62,7,2,107,11,3,3,0.269,0.357,0.470,0.827,0.038,135.2,/player/?m=playerinfo&p_no=10475,10475
2022,LG,2,박해민,22  CF,6.52,3.46,3.06,144,636,629,570,97,165,20,8,3,210,49,24,6,44,9,0,85,4,7,6,0.289,0.347,0.368,0.715,0.003,105.5,/player/?m=playerinfo&p_no=11190,11190
2022,LG,3,문보경,22  3B,4.93,4.39,0.54,126,466,460,406,52,128,22,3,9,183,56,7,0,47,1,1,56,11,5,7,0.315,0.382,0.451,0.833,0.044,140.5,/player/?m=playerinfo&p_no=14137,14137
2022,LG,4,김현수,22  LF,4.81,5.61,-0.80,141,604,598,524,78,150,25,2,23,248,106,2,1,71,5,7,62,5,0,3,0.286,0.375,0.473,0.848,0.046,142.0,/player/?m=playerinfo&p_no=10187,10187
2022,LG,5,홍창기,22  RF,4.00,3.77,0.24,118,525,520,437,76,125,19,4,1,155,51,13,4,59,19,0,75,11,5,5,0.286,0.390,0.355,0.745,0.022,122.0,/player/?m=playerinfo&p_no=12546,12546
2022,LG,6,문성주,22  DH,3.62,3.43,0.19,106,390,380,327,55,99,15,3,6,138,41,9,6,51,3,2,36,13,8,1,0.303,0.401,0.422,0.823,0.044,139.8,/player/?m=playerinfo&p_no=13112,13112
2022,LG,7,유강남,22  C,3.07,2.01,1.06,139,469,463,416,54,106,16,0,8,146,47,0,0,34,11,1,98,9,6,2,0.255,0.326,0.351,0.677,-0.004,99.4,/player/?m=playerinfo&p_no=10753,10753
2022,LG,8,채은성,22  1B,2.06,3.35,-1.29,126,526,524,467,48,138,26,2,12,204,83,6,7,27,21,3,88,16,0,11,0.296,0.354,0.437,0.791,0.020,120.4,/player/?m=playerinfo&p_no=11215,11215
