Year,Team,player_id,Name,Date,Opponent,Result,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
2018,KIA,10058,양현종,09-08,삼성,W 4:12,1,6.0,1,1,1.00,22,21,4,1,0,0,1,0,0,4,96,1.27,0.270,0.311,0.714,3.70,0.66,2.76,0.173,63,W,7+일
2018,KIA,10058,양현종,09-15,SK,W 2:4,1,8.0,2,2,2.00,29,27,5,2,0,0,1,0,0,4,102,1.25,0.267,0.307,0.704,3.63,0.96,3.02,0.157,67,W,7일
2018,KIA,10058,양현종,09-21,NC,W 4:6,1,6.1,4,4,4.00,27,24,9,0,0,0,2,0,0,3,113,1.26,0.270,0.311,0.707,3.70,1.33,-0.27,-0.358,40,,6일
2018,KIA,10058,양현종,09-27,@LG,L 1:9,1,4.0,7,7,7.00,22,16,7,3,0,0,4,0,0,4,91,1.30,0.274,0.317,0.718,3.97,0.60,-4.49,-0.330,20,L,6일
2018,KIA,10058,양현종,10-03,@삼성,L 5:20,1,3.0,5,5,5.00,15,15,7,1,0,2,0,0,0,4,57,1.31,0.278,0.320,0.733,4.15,1.03,-3.12,-0.396,29,L,6일
2018,KIA,10058,양현종,10-16,@넥센,L 6:10,1,4.1,4,0,2.95,20,16,3,0,0,0,2,0,0,3,80,1.31,0.276,0.318,0.726,4.05,1.39,-0.26,-0.158,50,,7+일
2018,KIA,12509,헥터,03-24,KT,L 5:4,1,5.1,4,4,4.00,25,24,9,1,0,2,1,0,0,6,110,1.88,0.375,0.400,1.067,6.75,1.10,-1.41,-0.288,39,,7+일
2018,KIA,12509,헥터,03-30,@LG,W 4:3,1,6.0,2,2,2.00,26,24,6,3,0,0,2,0,0,4,112,1.59,0.313,0.353,0.874,4.76,1.33,1.76,0.126,54,W,6일
2018,KIA,12509,헥터,04-06,넥센,W 5:11,1,7.0,3,3,3.00,30,30,10,1,0,0,0,0,0,9,103,1.53,0.321,0.346,0.808,4.42,1.12,1.39,-0.024,54,W,7일
2018,KIA,12509,헥터,04-12,@한화,L 4:15,1,2.0,7,7,7.00,14,13,7,3,0,1,1,0,0,2,58,1.77,0.352,0.379,0.917,7.08,0.81,-6.75,-0.416,15,L,6일
2018,KIA,12509,헥터,04-18,LG,W 3:4,1,6.0,3,0,3.00,29,26,9,1,0,0,2,0,0,1,97,1.78,0.350,0.382,0.886,5.47,1.72,0.76,-0.013,47,,6일
2018,KIA,12509,헥터,04-25,한화,L 3:2,1,7.0,2,2,2.00,27,26,4,0,0,1,1,0,0,4,108,1.56,0.315,0.347,0.809,4.86,0.82,2.39,0.092,64,,7일
2018,KIA,12509,헥터,05-01,@롯데,L 0:4,1,6.0,2,2,2.00,27,25,9,3,0,0,1,0,0,4,92,1.58,0.321,0.352,0.816,4.58,1.24,1.76,0.041,49,L,6일
2018,KIA,12509,헥터,05-06,NC,W 3:11,1,7.0,3,3,3.00,28,27,6,2,0,2,1,0,0,9,98,1.49,0.308,0.338,0.810,4.47,0.54,0.39,0.056,61,W,5일
2018,KIA,12509,헥터,05-13,@삼성,W 8:7,1,3.0,7,6,7.00,21,18,9,2,0,0,1,0,1,2,87,1.60,0.324,0.356,0.840,5.29,1.04,-5.12,-0.571,16,,7일
2018,KIA,12509,헥터,05-19,SK,W 1:2,1,9.0,1,1,1.00,28,28,4,1,0,1,0,0,0,1,95,1.42,0.303,0.332,0.793,4.63,1.23,4.64,0.626,76,W,6일
2018,KIA,12509,헥터,05-25,@NC,W 14:2,1,6.2,2,2,2.00,28,27,10,0,0,1,0,0,0,7,114,1.43,0.310,0.335,0.798,4.43,0.54,2.10,0.121,53,W,6일
2018,KIA,12509,헥터,05-31,넥센,W 0:5,1,7.0,0,0,0.00,26,24,3,0,0,0,1,0,1,7,95,1.35,0.295,0.322,0.757,4.00,0.77,3.39,0.316,77,W,6일
2018,KIA,12509,헥터,06-06,@KT,W 5:2,1,8.0,2,2,2.00,28,24,6,0,0,2,4,0,0,4,99,1.34,0.291,0.325,0.765,3.83,1.19,3.02,0.173,62,W,6일
2018,KIA,12509,헥터,06-17,@LG,L 6:9,1,2.0,6,5,6.00,13,12,7,2,0,1,0,0,0,2,43,1.39,0.302,0.333,0.793,4.28,0.77,-4.75,-0.345,22,L,7+일
2018,KIA,12509,헥터,06-22,@넥센,W 8:5,1,7.0,4,4,4.00,30,28,7,1,0,2,1,0,1,6,109,1.37,0.298,0.331,0.794,4.35,0.65,0.39,0.110,52,W,5일
2018,KIA,12509,헥터,06-29,@두산,W 7:4,1,7.0,4,4,4.00,31,29,9,0,0,0,2,0,0,4,108,1.39,0.299,0.333,0.785,4.41,0.67,1.39,-0.131,45,,7일
2018,KIA,12509,헥터,07-05,한화,L 8:2,1,6.2,5,5,5.00,29,26,9,0,0,0,1,0,0,4,111,1.39,0.302,0.335,0.780,4.56,1.06,-1.24,-0.240,39,L,6일
2018,KIA,12509,헥터,07-11,@NC,L 1:5,1,6.2,4,1,4.00,29,25,7,1,0,0,2,1,0,12,107,1.39,0.300,0.334,0.772,4.36,1.11,-0.29,-0.022,60,L,6일
2018,KIA,12509,헥터,07-18,삼성,L 7:1,1,5.0,6,6,6.00,26,25,10,1,0,2,0,0,0,1,93,1.42,0.306,0.337,0.788,4.64,0.82,-2.86,-0.321,24,L,7일
2018,KIA,12509,헥터,07-24,@한화,L 0:5,1,4.0,5,2,5.00,23,21,8,0,0,2,2,0,0,6,102,1.45,0.309,0.342,0.803,4.64,0.69,-2.49,-0.251,36,L,6일
2018,KIA,12509,헥터,08-07,@넥센,L 1:9,1,6.0,3,3,3.00,27,27,11,4,0,1,0,0,0,7,104,1.47,0.314,0.345,0.817,4.63,1.14,0.76,-0.100,45,L,7+일
2018,KIA,12509,헥터,08-12,@SK,W 21:8,1,6.0,3,3,3.00,23,22,4,0,0,1,1,0,0,3,79,1.44,0.309,0.340,0.805,4.63,0.04,-0.24,0.012,54,W,5일
2018,KIA,12509,헥터,09-04,@두산,W 10:5,1,6.0,3,3,3.00,27,25,7,2,0,0,2,1,0,4,105,1.44,0.308,0.340,0.800,4.62,0.82,-0.24,-0.079,48,,7+일
2018,KIA,12509,헥터,09-09,삼성,L 6:5,1,5.0,6,6,6.00,25,23,8,0,0,1,2,0,0,6,112,1.46,0.309,0.342,0.803,4.84,0.97,-2.86,-0.362,31,L,5일
2018,KIA,12509,헥터,09-16,SK,W 6:7,1,6.0,3,2,3.00,26,24,7,1,0,2,2,0,0,4,100,1.47,0.308,0.342,0.808,4.76,1.21,0.76,-0.002,50,,7일
2018,KIA,12509,헥터,09-22,@한화,W 11:5,1,6.0,3,3,3.00,21,20,4,0,0,1,1,0,0,3,102,1.44,0.305,0.339,0.801,4.75,0.36,0.76,0.094,54,W,6일
2018,KIA,12509,헥터,09-28,@LG,W 6:2,1,6.0,2,2,2.00,26,24,7,0,0,0,1,0,0,6,110,1.44,0.304,0.338,0.794,4.69,1.18,1.76,0.128,55,,6일
2018,KIA,12509,헥터,10-06,@SK,W 8:4,1,7.0,3,2,3.00,30,26,6,0,0,1,3,0,1,5,112,1.43,0.302,0.338,0.790,4.60,1.14,0.39,0.003,57,W,7+일
2018,KIA,12509,헥터,10-11,롯데,L 4:0,1,7.2,4,4,4.00,30,28,6,2,0,1,1,0,0,4,106,1.41,0.298,0.334,0.783,4.60,0.94,0.90,0.035,54,L,5일
2018,KIA,12949,팻딘,03-27,삼성,W 0:17,1,6.1,0,0,0.00,23,22,3,1,0,0,1,0,0,3,84,0.63,0.136,0.174,0.356,0.00,0.45,1.51,0.217,69,W,7+일
2018,KIA,12949,팻딘,04-01,@LG,L 5:6,1,5.1,5,5,5.00,25,24,9,1,0,1,1,0,0,3,101,1.20,0.261,0.292,0.662,3.86,0.94,-2.58,-0.445,32,,5일
2018,KIA,12949,팻딘,04-08,넥센,W 3:4,1,6.1,2,2,1.30,29,27,9,2,0,0,1,1,0,4,94,1.33,0.288,0.312,0.696,3.50,1.30,1.73,0.219,50,,7일
2018,KIA,12949,팻딘,04-17,LG,W 4:5,1,6.0,3,2,3.00,27,23,6,1,0,1,3,0,0,6,112,1.38,0.281,0.317,0.713,3.38,1.26,0.76,0.013,53,,7+일
2018,KIA,12949,팻딘,04-22,@두산,W 14:4,1,7.0,1,1,1.00,27,25,5,2,0,0,2,0,0,5,85,1.29,0.264,0.305,0.677,2.90,0.31,2.39,0.119,66,W,5일
2018,KIA,12949,팻딘,04-28,@KT,L 2:9,1,6.0,5,5,5.00,28,27,9,3,0,1,1,0,0,6,98,1.35,0.277,0.314,0.719,3.65,0.75,-2.24,-0.249,39,L,6일
2018,KIA,12949,팻딘,05-04,NC,L 6:5,1,5.2,3,3,3.00,26,26,9,2,0,2,0,0,0,6,107,1.38,0.287,0.319,0.762,3.80,1.02,0.38,-0.051,45,,6일
2018,KIA,12949,팻딘,05-10,두산,W 5:6,1,6.2,3,3,3.00,33,32,12,1,0,0,1,0,0,2,107,1.46,0.301,0.330,0.767,3.83,1.32,1.10,0.096,39,,6일
2018,KIA,12949,팻딘,05-17,@넥센,L 2:8,1,6.1,7,7,6.50,29,29,11,1,0,2,0,0,0,6,109,1.49,0.311,0.336,0.796,4.53,1.02,-3.49,-0.265,29,L,7일
2018,KIA,12949,팻딘,05-23,KT,L 9:8,1,6.0,4,4,4.00,24,23,5,2,0,1,1,0,0,3,89,1.44,0.302,0.328,0.785,4.67,0.96,-0.24,0.009,48,,6일
2018,KIA,12949,팻딘,05-29,넥센,L 12:8,1,4.0,7,7,6.30,23,22,11,0,1,3,1,0,0,3,82,1.54,0.318,0.344,0.844,5.35,0.72,-3.93,-0.412,14,L,6일
2018,KIA,12949,팻딘,06-03,두산,W 11:12,1,4.1,5,5,4.15,23,21,8,0,0,1,2,0,0,6,77,1.59,0.322,0.350,0.852,5.66,0.84,-1.55,0.022,31,,5일
2018,KIA,12949,팻딘,06-09,@롯데,W 7:5,1,4.2,2,2,2.00,22,19,6,2,0,0,1,0,1,4,83,1.58,0.322,0.351,0.848,5.54,1.31,0.56,0.007,47,,6일
2018,KIA,12949,팻딘,06-15,@LG,L 3:4,1,7.0,2,2,2.00,26,24,5,0,0,1,1,0,0,2,95,1.52,0.314,0.342,0.827,5.29,0.65,2.39,0.043,60,,6일
2018,KIA,12949,팻딘,06-21,NC,L 7:4,1,5.0,7,7,6.65,24,22,7,1,0,2,2,0,0,4,92,1.53,0.314,0.344,0.839,5.71,0.82,-4.66,-0.429,27,L,6일
2018,KIA,12949,팻딘,06-30,@두산,L 2:12,1,0.2,7,7,7.00,10,8,7,1,0,0,0,0,1,0,39,1.60,0.326,0.356,0.861,6.39,1.02,-6.66,-0.410,10,L,7+일
2018,KIA,12949,팻딘,07-04,한화,W 4:6,0,1.0,0,0,0.00,3,3,1,0,0,0,0,0,0,0,8,1.60,0.326,0.356,0.860,6.32,1.12,1.07,0.063,,,4일
2018,KIA,12949,팻딘,07-07,LG,L 13:10,1,4.1,7,2,6.65,22,22,7,3,0,1,0,0,0,2,81,1.60,0.326,0.354,0.863,6.22,1.08,-4.26,-0.559,33,,3일
2018,KIA,12949,팻딘,07-20,KT,W 4:6,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,8,1.58,0.323,0.351,0.856,6.15,0.73,0.63,0.055,,W,7+일
2018,KIA,12949,팻딘,07-21,KT,W 2:8,0,1.0,0,0,0.00,4,4,1,1,0,0,0,0,0,0,14,1.57,0.323,0.350,0.855,6.08,2.01,0.63,0.096,,HD,1일
2018,KIA,12949,팻딘,07-25,@한화,W 11:3,0,4.0,0,0,0.00,14,14,2,0,0,0,0,0,0,4,53,1.53,0.317,0.344,0.837,5.84,0.91,2.51,0.176,,W,4일
2018,KIA,12949,팻딘,07-29,@삼성,L 1:13,1,6.0,4,4,4.00,26,24,6,2,0,2,1,1,1,5,89,1.51,0.313,0.342,0.840,5.85,0.98,-0.24,-0.080,48,L,4일
2018,KIA,12949,팻딘,08-05,두산,W 3:6,1,2.1,2,2,2.00,14,11,4,1,0,1,2,0,0,2,47,1.53,0.314,0.345,0.848,5.89,1.23,-1.30,-0.145,41,,7일
2018,KIA,12949,팻딘,08-16,@롯데,L 6:8,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,2,13,1.52,0.312,0.343,0.843,5.83,0.18,0.63,0.014,,,7+일
2018,KIA,12949,팻딘,09-05,@두산,L 1:14,1,5.0,7,7,5.50,26,25,11,1,0,2,1,0,0,3,104,1.56,0.319,0.349,0.860,6.13,0.56,-3.36,-0.237,19,L,7+일
2018,KIA,12949,팻딘,09-11,@NC,L 7:10,1,2.0,4,4,4.00,12,9,3,0,0,0,2,0,1,1,70,1.57,0.319,0.352,0.860,6.34,1.41,-2.75,-0.329,33,,6일
2018,KIA,12949,팻딘,09-19,@삼성,L 8:9,0,1.2,2,2,0.80,8,8,3,0,0,0,0,0,0,3,34,1.58,0.320,0.353,0.859,6.40,1.40,1.04,0.062,,,7+일
2018,KIA,12949,팻딘,09-21,NC,W 4:6,0,2.2,0,0,0.00,9,9,1,0,0,0,0,0,0,5,35,1.55,0.316,0.349,0.848,6.26,1.24,1.91,0.237,,W,2일
2018,KIA,12949,팻딘,09-23,@한화,L 6:8,0,0.2,1,1,2.55,3,3,1,0,0,1,0,0,0,1,20,1.55,0.316,0.349,0.853,6.30,3.20,-2.31,-0.336,BLHD,,2일
2018,KIA,12949,팻딘,09-25,@KT,W 9:7,0,0.2,0,0,0.00,3,3,1,0,0,0,0,0,0,0,5,1.55,0.317,0.349,0.852,6.27,2.01,0.66,0.055,,HD,2일
2018,KIA,12949,팻딘,09-29,한화,W 3:4,0,2.0,3,3,3.00,9,8,2,0,0,1,1,0,0,2,46,1.55,0.315,0.348,0.853,6.38,0.52,-1.75,-0.096,,,4일
2018,KIA,12949,팻딘,10-02,NC,L 6:5,0,1.1,0,0,0.00,5,5,1,0,0,0,0,0,0,0,15,1.54,0.314,0.347,0.849,6.31,1.26,0.68,0.094,,,3일
2018,KIA,12949,팻딘,10-04,@SK,W 7:3,0,1.1,1,1,1.00,8,5,2,0,0,0,2,0,0,2,35,1.56,0.315,0.349,0.850,6.32,2.04,0.59,0.045,,W,2일
2018,KIA,12949,팻딘,10-06,@SK,L 5:7,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,2,11,1.54,0.313,0.347,0.845,6.27,0.18,0.63,0.014,,,2일
2018,KIA,12949,팻딘,10-07,@두산,L 4:7,0,2.0,1,1,1.00,10,9,4,1,0,0,0,0,0,2,27,1.55,0.316,0.348,0.847,6.24,2.30,0.25,-0.088,BLSV,,1일
2018,KIA,12949,팻딘,10-09,@롯데,L 10:11,0,1.0,1,1,1.00,4,3,2,0,0,0,0,0,0,1,22,1.55,0.318,0.349,0.849,6.26,5.30,0.63,-0.300,BLSV,,2일
2018,KIA,12949,팻딘,10-16,@넥센,L 6:10,0,1.0,2,2,1.50,5,5,3,1,0,0,0,0,0,1,24,1.57,0.320,0.351,0.854,6.35,1.20,-1.07,-0.210,,L,7일
2018,KIA,10909,임기영,04-21,@두산,L 5:10,1,5.0,4,4,4.00,24,20,7,1,0,1,1,0,1,2,87,1.60,0.350,0.375,0.925,7.20,0.86,-0.86,-0.145,38,L,7+일
2018,KIA,10909,임기영,04-29,@KT,L 3:5,1,6.0,4,2,4.00,24,24,6,3,0,2,0,0,0,4,99,1.27,0.295,0.313,0.904,4.91,0.71,-0.24,-0.108,52,L,7+일
2018,KIA,10909,임기영,05-05,NC,W 4:12,1,5.0,2,2,2.00,23,20,5,1,0,0,2,0,1,4,105,1.31,0.281,0.324,0.824,4.50,0.60,1.14,0.124,51,W,6일
2018,KIA,10909,임기영,05-11,@삼성,L 3:8,1,6.0,6,6,6.00,29,26,10,1,0,2,2,0,0,0,106,1.50,0.311,0.350,0.894,5.73,0.54,-2.24,-0.253,26,L,6일
2018,KIA,10909,임기영,05-18,SK,W 1:5,1,5.2,1,1,1.00,23,19,3,0,0,0,1,0,2,6,95,1.34,0.284,0.333,0.810,4.88,1.20,2.09,0.170,64,W,7일
2018,KIA,10909,임기영,05-24,KT,L 13:1,1,4.1,9,7,7.80,26,23,12,2,0,1,0,0,2,3,80,1.53,0.326,0.372,0.895,6.19,0.66,-5.04,-0.322,10,L,6일
2018,KIA,10909,임기영,05-30,넥센,L 6:1,1,5.1,3,3,2.30,25,22,7,1,0,2,3,0,0,2,97,1.58,0.325,0.376,0.915,6.03,1.06,1.10,-0.002,41,L,6일
2018,KIA,10909,임기영,06-03,두산,W 11:12,0,1.2,2,2,2.35,9,7,2,0,0,1,1,0,1,1,30,1.59,0.323,0.379,0.926,6.23,1.31,-1.33,-0.356,BLSV,,4일
2018,KIA,10909,임기영,06-05,@KT,W 11:2,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,16,1.55,0.317,0.373,0.910,6.08,3.00,1.70,0.226,,HD,2일
2018,KIA,10909,임기영,06-09,@롯데,W 7:5,0,3.0,0,0,0.00,13,11,2,1,0,0,2,2,0,2,53,1.53,0.309,0.369,0.889,5.65,1.59,2.17,0.261,,W,4일
2018,KIA,10909,임기영,06-12,SK,W 0:4,0,3.2,0,0,0.00,16,15,4,0,0,0,1,0,0,1,63,1.52,0.305,0.364,0.864,5.21,1.48,1.93,0.213,,W,3일
2018,KIA,10909,임기영,06-16,@LG,L 3:4,0,0.1,1,1,0.65,6,6,5,0,0,0,0,0,0,0,18,1.62,0.321,0.377,0.887,5.36,2.36,-1.67,-0.308,,,4일
2018,KIA,10909,임기영,06-23,@넥센,L 4:9,1,4.1,4,2,4.00,24,23,10,1,0,1,1,0,0,2,80,1.69,0.333,0.385,0.906,5.26,1.25,-2.04,-0.312,32,L,7일
2018,KIA,10909,임기영,07-06,LG,W 4:13,1,5.0,4,4,4.00,21,20,6,1,0,1,1,0,0,6,100,1.67,0.331,0.381,0.900,5.43,0.52,-1.86,0.015,44,W,7+일
2018,KIA,10909,임기영,07-12,@NC,L 3:4,1,5.0,4,4,3.50,22,20,5,1,0,2,1,0,1,4,78,1.63,0.324,0.376,0.901,5.58,0.74,-0.94,-0.202,44,L,6일
2018,KIA,10909,임기영,07-19,삼성,L 6:2,1,3.1,5,5,5.00,17,15,6,0,0,3,1,0,1,1,65,1.65,0.328,0.382,0.933,5.98,0.77,-3.89,-0.360,28,L,7일
2018,KIA,10909,임기영,07-31,롯데,W 1:4,1,6.1,1,1,1.00,23,20,3,1,0,0,2,0,0,6,89,1.58,0.316,0.371,0.898,5.58,1.11,3.05,0.221,67,W,7+일
2018,KIA,10909,임기영,08-08,@넥센,L 6:7,1,5.2,1,1,1.00,24,21,6,0,0,1,3,0,0,4,99,1.58,0.314,0.371,0.892,5.28,1.29,2.48,0.226,54,,7+일
2018,KIA,10909,임기영,08-14,LG,W 8:14,1,5.0,6,6,6.00,27,25,11,3,0,0,1,0,0,2,92,1.63,0.324,0.377,0.901,5.62,0.51,-2.86,0.026,22,W,6일
2018,KIA,10909,임기영,09-07,넥센,W 5:7,1,5.0,2,2,2.00,21,20,6,0,0,0,1,0,0,3,84,1.62,0.322,0.374,0.885,5.50,1.23,1.14,0.110,49,W,7+일
2018,KIA,10909,임기영,09-14,@롯데,W 9:5,1,4.2,5,5,5.00,25,21,10,5,0,1,3,0,0,5,90,1.68,0.331,0.384,0.914,5.72,0.73,-2.44,-0.282,26,,7일
2018,KIA,10909,임기영,09-20,NC,W 6:7,1,5.1,5,5,4.30,25,21,6,0,0,1,3,0,1,5,84,1.68,0.328,0.385,0.910,5.87,1.35,-0.90,-0.121,38,,6일
2018,KIA,10909,임기영,09-26,@KT,L 2:9,1,1.0,4,4,4.00,7,7,5,1,0,1,0,0,0,1,32,1.71,0.335,0.390,0.928,6.17,0.86,-3.37,-0.299,28,L,6일
2018,KIA,10909,임기영,09-30,한화,W 4:6,0,1.2,0,0,0.00,7,5,1,0,0,0,1,0,1,1,33,1.70,0.333,0.390,0.924,6.07,0.73,1.29,0.059,,,4일
2018,KIA,10909,임기영,10-02,NC,L 6:5,0,0.2,0,0,0.00,2,2,0,0,0,0,0,0,0,1,10,1.69,0.332,0.389,0.920,6.03,0.52,0.67,0.027,,,2일
2018,KIA,10909,임기영,10-04,@SK,W 7:3,0,2.0,0,0,0.00,7,7,1,0,0,0,0,0,0,1,20,1.67,0.329,0.385,0.910,5.91,1.04,1.25,0.108,,HD,2일
2018,KIA,10909,임기영,10-06,@SK,L 5:7,0,0.0,1,1,1.70,2,2,2,0,0,0,0,0,0,0,6,1.69,0.332,0.388,0.915,6.00,0.60,-2.00,-0.085,,,2일
2018,KIA,10909,임기영,10-09,@롯데,L 10:11,1,2.0,5,5,3.80,13,9,4,1,0,0,3,0,1,0,46,1.72,0.334,0.394,0.922,6.32,0.96,-2.82,-0.270,25,,3일
2018,KIA,10909,임기영,10-13,롯데,L 5:1,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,8,1.70,0.332,0.391,0.915,6.26,0.27,0.63,0.020,,,4일
2018,롯데,11392,레일리,03-27,@두산,L 0:5,1,5.0,3,3,3.00,23,18,5,3,0,0,2,0,2,7,99,1.40,0.278,0.391,0.835,5.40,0.77,0.14,-0.130,50,L,7+일
2018,롯데,11392,레일리,04-01,NC,W 2:3,1,7.0,2,2,2.00,28,27,7,1,0,0,0,0,0,5,106,1.17,0.267,0.314,0.670,3.75,1.24,2.39,0.074,60,,5일
2018,롯데,11392,레일리,04-08,LG,L 4:2,1,7.2,2,1,2.00,30,26,5,2,0,0,3,0,0,6,104,1.12,0.239,0.300,0.624,2.75,1.05,2.44,0.108,66,,7일
2018,롯데,11392,레일리,04-17,삼성,L 11:6,1,5.0,6,5,6.00,25,21,6,1,0,1,3,0,0,6,93,1.26,0.250,0.317,0.676,4.01,0.76,-2.86,-0.259,36,L,7+일
2018,롯데,11392,레일리,04-22,SK,L 10:4,1,3.0,6,6,6.00,21,17,8,4,0,1,3,0,0,4,87,1.52,0.284,0.355,0.795,5.53,0.73,-5.19,-0.347,20,L,5일
2018,롯데,11392,레일리,04-28,한화,L 4:2,1,6.0,4,4,4.00,26,20,5,1,0,0,2,0,2,5,104,1.46,0.279,0.356,0.775,5.61,0.96,0.76,-0.173,49,L,6일
2018,롯데,11392,레일리,05-03,KIA,W 4:5,1,7.0,3,2,3.00,29,27,6,0,0,1,1,0,1,8,100,1.38,0.269,0.343,0.747,5.09,1.06,1.39,-0.066,62,,5일
2018,롯데,11392,레일리,05-10,@LG,W 7:2,1,6.2,2,1,2.00,31,26,8,1,0,0,2,0,0,5,112,1.39,0.275,0.341,0.737,4.56,1.72,1.76,0.155,55,W,7일
2018,롯데,11392,레일리,05-17,@NC,W 7:0,1,5.1,0,0,0.00,24,18,4,0,0,0,4,0,1,6,106,1.41,0.270,0.346,0.726,4.10,1.06,2.36,0.179,62,W,7일
2018,롯데,11392,레일리,05-23,@삼성,L 4:6,1,5.0,6,6,6.00,26,23,10,3,0,2,1,0,1,4,122,1.47,0.287,0.359,0.785,4.68,1.22,-2.86,-0.539,26,L,6일
2018,롯데,11392,레일리,05-29,LG,L 5:3,1,6.2,2,2,2.00,27,26,7,1,0,1,1,0,0,6,91,1.45,0.285,0.353,0.779,4.48,0.99,2.27,0.221,57,,6일
2018,롯데,11392,레일리,06-03,한화,W 0:6,1,7.0,0,0,0.00,25,25,4,0,0,0,0,0,0,6,106,1.36,0.274,0.338,0.739,4.04,0.95,4.39,0.414,75,W,5일
2018,롯데,11392,레일리,06-16,@SK,W 9:3,1,7.0,1,1,1.00,24,24,4,0,0,1,0,0,0,5,97,1.29,0.265,0.325,0.718,3.79,1.12,2.39,0.272,70,W,7+일
2018,롯데,11392,레일리,06-22,@LG,L 1:2,1,7.1,2,2,2.00,26,22,4,0,0,1,3,0,1,3,103,1.26,0.259,0.324,0.712,3.68,0.92,2.36,0.080,62,L,6일
2018,롯데,11392,레일리,06-28,넥센,W 6:8,1,3.0,5,5,5.00,19,12,5,3,0,0,5,0,0,1,83,1.33,0.265,0.334,0.732,4.06,0.87,-3.12,-0.320,25,,6일
2018,롯데,11392,레일리,07-04,두산,L 7:4,1,5.2,5,4,5.00,28,23,9,1,0,0,2,0,1,4,97,1.37,0.273,0.341,0.741,4.20,1.09,-1.82,-0.335,35,L,6일
2018,롯데,11392,레일리,07-10,@삼성,L 3:6,1,6.0,6,6,6.00,27,25,8,1,1,1,1,0,1,7,109,1.38,0.276,0.343,0.754,4.49,1.26,-2.24,-0.408,38,L,6일
2018,롯데,11392,레일리,07-17,@두산,W 12:6,1,5.1,5,5,3.80,27,24,8,1,0,0,1,0,2,6,105,1.39,0.280,0.346,0.754,4.68,0.87,-0.41,-0.013,37,W,7일
2018,롯데,11392,레일리,07-22,SK,W 4:12,1,6.0,3,3,3.00,27,26,9,1,1,1,0,0,0,5,102,1.40,0.284,0.346,0.765,4.67,0.61,0.76,0.037,47,W,5일
2018,롯데,11392,레일리,07-28,@넥센,W 11:7,1,6.1,4,3,3.65,28,24,6,2,0,0,3,1,0,10,114,1.40,0.282,0.344,0.758,4.65,1.15,-0.01,-0.147,54,,6일
2018,롯데,11392,레일리,08-02,@KIA,W 9:6,1,5.1,6,6,6.00,23,22,7,0,0,3,0,0,1,2,75,1.39,0.284,0.345,0.774,4.89,0.89,-2.58,-0.222,32,W,5일
2018,롯데,11392,레일리,08-08,LG,W 1:2,1,7.0,1,1,1.00,25,23,2,0,0,1,2,0,0,7,110,1.35,0.275,0.336,0.755,4.70,0.92,3.39,0.326,74,W,6일
2018,롯데,11392,레일리,08-14,한화,W 4:9,1,6.0,3,3,3.00,23,22,6,2,0,1,1,0,0,4,108,1.34,0.274,0.335,0.757,4.69,1.07,0.76,0.079,51,W,6일
2018,롯데,11392,레일리,09-04,@한화,L 4:6,1,5.0,5,5,5.00,27,23,8,1,0,2,3,0,1,8,100,1.37,0.278,0.340,0.772,4.84,1.27,-2.94,-0.355,36,L,7+일
2018,롯데,11392,레일리,09-09,@NC,L 3:11,1,3.1,7,4,6.65,21,19,8,1,1,1,2,0,0,3,86,1.41,0.282,0.344,0.786,4.98,1.15,-5.53,-0.523,23,L,5일
2018,롯데,11392,레일리,09-16,넥센,L 2:0,1,8.0,2,2,2.00,28,27,4,1,0,0,1,0,0,11,114,1.37,0.276,0.337,0.768,4.83,0.78,3.02,0.098,76,L,7일
2018,롯데,11392,레일리,09-22,@삼성,W 5:2,1,7.0,2,2,2.00,28,26,5,2,1,1,2,0,0,9,111,1.35,0.273,0.334,0.766,4.73,1.14,2.39,0.195,66,W,6일
2018,롯데,11392,레일리,09-28,@넥센,L 8:9,1,4.2,7,4,6.65,23,18,3,1,0,1,2,0,3,9,96,1.34,0.270,0.334,0.765,4.82,1.22,-3.83,-0.366,43,L,6일
2018,롯데,11392,레일리,10-04,@한화,W 7:2,1,7.0,0,0,0.00,27,24,3,0,0,0,3,0,0,11,104,1.32,0.264,0.330,0.749,4.62,0.96,4.39,0.326,79,W,6일
2018,롯데,11392,레일리,10-10,KT,L 7:0,1,7.0,6,6,6.00,29,27,6,0,0,4,1,0,1,5,104,1.31,0.263,0.328,0.757,4.74,0.45,-1.61,-0.232,45,L,6일
2018,롯데,10203,노경은,04-11,넥센,W 0:12,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,2,14,0.00,0.000,0.000,0.000,0.00,0.00,0.63,0.000,,,7+일
2018,롯데,10203,노경은,04-12,넥센,L 5:3,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,1,10,0.50,0.143,0.143,0.286,0.00,0.30,0.63,0.017,,,1일
